Loan ID,Branch,Region,Postal Code,Industry,Disbursement Date,Principal Amount ,Loan Status,Days Overdue,Risk Rating,Interest Income,Client Name,Bank
6488104001,DALLAS,South,79096,Information Technology Services,7/10/2013,500000,Active,0,Standard,60000,SOUTHWEST CLINICAL SERVICES,CITY NATIONAL BANK
6491074006,ATLANTA,South,39326,Construction,7/13/2013,50620,Default,123,Critical,6074.4,RIMCO,U.S. BANK NATIONAL ASSOCIATION
6494994006,NEW YORK,Northeast,13240,E-commerce & Online Marketplaces,7/14/2013,9424,Active,0,Standard,1130.88,YOUNGS VIDEO,BANK OF AMERICA NATL ASSOC
6495264001,HOUSTON,South,77925,Construction,7/14/2013,15000,Active,0,Standard,1800,NETWORK ALLIANCE REAL ESTATE,INNOVATIVE BANK
6496014009,NEW YORK,Northeast,11915,Healthcare Services,7/15/2013,340000,Active,0,Standard,40800,CLUB SPORTIVA INC,COMERICA BANK
6499334006,CHICAGO,Midwest,62197,Real Estate Development,7/15/2013,6000,Active,0,Standard,720,HALLIBURTON INVESTMENTS LLC,INNOVATIVE BANK
6507694010,CHICAGO,Midwest,62359,Energy & Utilities,7/17/2013,24000,Active,0,Standard,2880,SEAN TRUCK & REFER RENTAL,DESERT COMMUN BANK A DIVISION
6508004004,NEW YORK,Northeast,13358,Mining & Quarrying,7/17/2013,10000,Active,0,Standard,1200,BACK 2 ONE STUDIO RENTALS LLC,BANK OF AMERICA NATL ASSOC
6508693005,NEW YORK,Northeast,10681,Energy & Utilities,3/31/2004,275000,Default,178,Critical,33000,"COURTESY AUTO SALES, INC.",COMERICA BANK
6510224010,CHICAGO,Midwest,61591,Information Technology Services,7/20/2013,666000,Active,0,Standard,79920,COYOTE RENTALS AND SALES,ALTAPACIFIC BANK
6517044007,PHOENIX,West,85124,Food & Beverage Production,7/21/2013,221000,Active,0,Standard,26520,CARESS,MERRILL LYNCH BANK USA
6530074010,ATLANTA,South,36383,Retail & Wholesale Trade,7/24/2013,80000,Active,0,Standard,9600,KTB MANAGEMENT GROUP,BANK OF AMERICA NATL ASSOC
6532794007,HOUSTON,South,79233,Education & Training Institutions,7/27/2013,100000,Active,0,Standard,12000,MOVIES N YOU,BBCN BANK
6549214004,NEW YORK,Northeast,13857,Food & Beverage Production,7/31/2013,167000,Active,0,Standard,20040,RINO AMUSEMENT,COMMUNITY W. BANK NATL ASSOC
6552404003,MIAMI,South,33940,Construction,7/31/2013,297500,Active,0,Standard,35700,APRIL REALTY,U.S. BANK NATIONAL ASSOCIATION
6552484005,SEATTLE,West,98674,Food & Beverage Production,7/31/2013,50030,Default,126,Critical,6003.6,TECH SERVICES,CALIFORNIA BANK & TRUST
6567024010,NEW YORK,Northeast,12455,Construction,8/6/2013,603000,Active,0,Standard,72360,OXFORD REALTY & INVESTMENT,HANMI BANK
6569414002,BOSTON,Northeast,2522,Retail & Wholesale Trade,8/6/2013,50000,Active,0,Standard,6000,"HIRST CONSULTING SERVICES, LLC",CENTRAL VALLEY COMMUNITY BANK
6580014001,MIAMI,South,32825,Information Technology Services,8/11/2013,81000,Active,0,Standard,9720,COYOTE RENTALS AND SALE,CDC SMALL BUS. FINAN CORP
6582884008,CHICAGO,Midwest,61086,Retail & Wholesale Trade,8/11/2013,8600,Active,0,Standard,1032,BEACON REALTY,BANK OF AMERICA NATL ASSOC
6597584004,NEW YORK,Northeast,13766,Construction,8/14/2013,768000,Active,0,Standard,92160,"COMMUNITY REAL ESTATE CENTER,",SBA DENVER FINANCE CENTER
6601024004,SEATTLE,West,98657,Retail & Wholesale Trade,8/17/2013,284000,Active,0,Standard,34080,VILLAGE FINANCIAL GROUP INC,SBA - EDF ENFORCEMENT ACTION
6601534004,CHICAGO,Midwest,60881,Financial Services (Non-Banking),8/17/2013,459000,Active,0,Standard,55080,AMERICAN RENT ALL,SUNRISE BANK OF ARIZONA
6602724004,DENVER,West,81009,Construction,8/18/2013,163726,Active,0,Standard,19647.12,GORDON ALLRED CORPORATION,WELLS FARGO BANK NATL ASSOC
6604034002,BOSTON,Northeast,1452,Construction,8/18/2013,5000,Active,0,Standard,600,GJN INVESTMENTS INC,INNOVATIVE BANK
6609184000,BOSTON,Northeast,1341,Real Estate Development,8/19/2013,190000,Active,0,Standard,22800,TRAVETINE INTERNATIONAL INC,AMERICANWEST BANK
6612584003,DENVER,West,81318,Construction,8/20/2013,307500,Active,0,Standard,36900,KOA UNION INVESTMENT INC,HANMI BANK
6617074002,BOSTON,Northeast,1400,Agriculture & Farming,8/21/2013,128683,Active,0,Standard,15441.96,ADVANTIS CONSULTING INC,WELLS FARGO BANK NATL ASSOC
6620504001,SEATTLE,West,98033,Construction,8/21/2013,951000,Active,0,Standard,114120,"4388 TUJUNGA AVE., LLC, A CALI",FIRST-CITIZENS BK & TR CO
6624034010,HOUSTON,South,75870,Education & Training Institutions,8/24/2013,5000,Default,51,Watchlist,600,SOUL CITY VIDEO RENTALS,BBCN BANK
6626984006,HOUSTON,South,79502,Real Estate Development,8/25/2013,502000,Active,0,Standard,60240,"DEVELOPLUS, INC.",CDC SMALL BUS. FINAN CORP
6627454002,CHICAGO,Midwest,62511,Construction,8/25/2013,136000,Active,0,Standard,16320,JAMES A WALSH REAL ESTATE,MORTGAGE CAP. DEVEL CORP
6628974007,DALLAS,South,76237,Food & Beverage Production,8/25/2013,50000,Active,0,Standard,6000,"Sterling Monarch, LLC",CAPITAL ONE NATL ASSOC
6639474005,CHICAGO,Midwest,62930,Information Technology Services,8/28/2013,162000,Active,0,Standard,19440,PARAGON POST CLEARVIEW POST PR,WELLS FARGO BANK NATL ASSOC
6640154000,ATLANTA,South,37524,Retail & Wholesale Trade,8/28/2013,106329,Default,130,Critical,12759.48,COLLEEN M O'NEILL REAL ESTATE,U.S. BANK NATIONAL ASSOCIATION
6641054007,HOUSTON,South,75785,Retail & Wholesale Trade,8/28/2013,50000,Active,0,Standard,6000,CHANNEL ISLANDS BUILDING & DEV,CALIFORNIA BANK & TRUST
6646084004,SEATTLE,West,99180,Food & Beverage Production,9/1/2013,10000,Active,0,Standard,1200,SENS FURNITURE INC,BANK OF AMERICA NATL ASSOC
6649414002,CHICAGO,Midwest,62885,Construction,9/2/2013,50000,Active,0,Standard,6000,H & A TECH INC,CALIFORNIA BANK & TRUST
6656734002,CHICAGO,Midwest,62985,Education & Training Institutions,9/4/2013,14300,Active,0,Standard,1716,COUNTRY VILLAGE POSTAL AND VID,BANK OF AMERICA NATL ASSOC
6659924006,NEW YORK,Northeast,11237,Food & Beverage Production,9/4/2013,5292,Default,32,Watchlist,635.04,FIESTAS PARTY RENTALS,WELLS FARGO BANK NATL ASSOC
6665994001,DENVER,West,80833,Hospitality & Tourism,9/8/2013,640000,Active,0,Standard,76800,ACORN MORTGAGE CALIFORNIA PROP,UMPQUA BANK
6685084007,ATLANTA,South,33582,Information Technology Services,9/14/2013,516000,Active,0,Standard,61920,SEQUOYAH MANAGEMENT INC,MID ST. DEVEL CORP
6687254003,NEW YORK,Northeast,14797,Financial Services (Non-Banking),9/14/2013,7319,Active,0,Standard,878.28,SKYE COMMUNICATIONS,BANK OF AMERICA NATL ASSOC
6696444003,ATLANTA,South,36676,Hospitality & Tourism,9/16/2013,50000,Active,0,Standard,6000,GO KEY WEST,BANK OF AMERICA NATL ASSOC
6711794002,NEW YORK,Northeast,14427,Construction,9/22/2013,904000,Active,0,Standard,108480,RE/MAX THE NUNEZ TEAM,ENTERPRISE FUNDING CORPORATION
6715904006,CHICAGO,Midwest,61284,Information Technology Services,9/22/2013,395000,Active,0,Standard,47400,N EFFECT PRODUCTIONS,CDC SMALL BUS. FINAN CORP
6717084002,ATLANTA,South,34442,Construction,9/22/2013,25000,Active,0,Standard,3000,POLK FAMILY TRUST,CAPITAL ONE NATL ASSOC
6740524001,MIAMI,South,33362,Construction,9/28/2013,936000,Active,0,Standard,112320,HOME ADVANTAGE CORP.,MORTGAGE CAP. DEVEL CORP
6748704001,MIAMI,South,34637,Agriculture & Farming,9/29/2013,110000,Active,0,Standard,13200,ALL WEST INC,COMMUNITY W. BANK NATL ASSOC
6757194005,DALLAS,South,76825,E-commerce & Online Marketplaces,10/2/2013,49750,Default,114,Critical,5970,PRIME PLUS ELECTRONICS,BANK OF AMERICA NATL ASSOC
6759684003,NEW YORK,Northeast,11828,Agriculture & Farming,10/2/2013,250000,Active,0,Standard,30000,C&D REAL ESTATE APPRAISAL SERV,WELLS FARGO BANK NATL ASSOC
6765134009,HOUSTON,South,75858,Hospitality & Tourism,10/6/2013,50000,Default,100,Critical,6000,DEUCE CONNECTIONS MANAGEMENT,BANK OF AMERICA NATL ASSOC
6770984000,DENVER,West,80544,Construction,10/7/2013,135000,Active,0,Standard,16200,FIRST AMERICAN REAL ESTATE,WILSHIRE BANK
6771504009,HOUSTON,South,75686,Construction,10/7/2013,700000,Active,0,Standard,84000,FIRST COMMERCIAL REAL ESTATE,CALIFORNIA BANK & TRUST
6790654003,PHOENIX,West,86465,Construction,10/13/2013,65283,Default,119,Critical,7833.96,BAYSIDE MORTGAGE,BANK OF AMERICA NATL ASSOC
6794064000,DALLAS,South,77332,Information Technology Services,10/14/2013,51831,Active,0,Standard,6219.72,DK COACHES,BANK OF AMERICA NATL ASSOC
6822054006,DENVER,West,80421,Construction,10/20/2013,337000,Active,0,Standard,40440,ELBA L SANCHEZ REALTY,COMMUNITY W. BANK NATL ASSOC
6824824005,CHICAGO,Midwest,62312,Construction,10/21/2013,1530000,Active,0,Standard,183600,KEVIN SANCHEZ REALTOR AND CHRI,AURORA BANK FSB
6825944008,PHOENIX,West,86065,Construction,10/21/2013,77300,Active,0,Standard,9276,AMERICAN NATIONAL LENDING INC,CALIFORNIA BANK & TRUST
6832574002,HOUSTON,South,78554,Construction,10/22/2013,460000,Active,0,Standard,55200,BILL TOTH REAL ESTATE,WELLS FARGO BANK NATL ASSOC
6832984007,DALLAS,South,75098,Construction,10/22/2013,50000,Default,61,Watchlist,6000,EILEEN E SCHWARTZ INC,CALIFORNIA BANK & TRUST
6848324002,DALLAS,South,75962,Construction,10/27/2013,57100,Active,0,Standard,6852,GOLDEN PROPERTIES,CALIFORNIA BANK & TRUST
6857804006,ATLANTA,South,34942,Transportation & Logistics,10/29/2013,35000,Active,0,Standard,4200,BRIDAL GALLERY,CAPITAL ONE NATL ASSOC
6860944003,ATLANTA,South,39880,Construction,10/29/2013,9576,Default,148,Critical,1149.12,DOUG GONZALES REALTOR,BANK OF AMERICA NATL ASSOC
6862714008,SEATTLE,West,98056,Energy & Utilities,10/30/2013,28073,Default,44,Watchlist,3368.76,AMERICAN RENTAL & SALES,U.S. BANK NATIONAL ASSOCIATION
6880584010,NEW YORK,Northeast,14488,Oil & Gas,11/3/2013,10000,Active,0,Standard,1200,HIGH MOUNTAIN RIDERS,BANK OF AMERICA NATL ASSOC
6889174001,MIAMI,South,33651,Hospitality & Tourism,11/5/2013,50000,Default,123,Critical,6000,TAYDON ENTERPRISES,BANK OF AMERICA NATL ASSOC
6914274010,ATLANTA,South,36403,Construction,11/12/2013,907000,Active,0,Standard,108840,PRUDENTIAL CALIFORNIA REALTY,"CAPITAL ACCESS GROUP, INC."
6932704001,DENVER,West,81373,Healthcare Services,11/17/2013,150000,Active,0,Standard,18000,CROSS ROADS CAR RENTAL,FIRST NATL BK OF SOUTHERN CALI
6935884004,HOUSTON,South,78407,Construction,11/17/2013,275000,Active,0,Standard,33000,ALTON MANAGEMENT CORP.,"CAPITAL ACCESS GROUP, INC."
6959494010,BOSTON,Northeast,1838,Oil & Gas,11/24/2013,462000,Active,0,Standard,55440,P & L VIDEO GAMES,EAST WEST BANK
6963064002,HOUSTON,South,76621,Construction,11/24/2013,680000,Active,0,Standard,81600,RFG GROUP INC NUESTRA CASA MOR,CDC SMALL BUS. FINAN CORP
6969954010,MIAMI,South,34969,Real Estate Development,11/25/2013,362000,Active,0,Standard,43440,WINNER-BAIRD PROPERTY MANAGEME,CALIFORNIA STATEWIDE CERT. DEV
6972784008,SEATTLE,West,98170,Oil & Gas,11/27/2013,6000,Active,0,Standard,720,BEA'S PARTY PONIES,BANK OF AMERICA NATL ASSOC
6972824007,BOSTON,Northeast,2012,Construction,11/27/2013,25500,Default,38,Watchlist,3060,STEVE ABRAHAM & PROPERTY GROUP,BANK OF AMERICA NATL ASSOC
6974894010,NEW YORK,Northeast,14698,Construction,11/27/2013,22670,Default,31,Watchlist,2720.4,CALIFORNIA HOME TOWN REALTY,COAST NATIONAL BANK
6978214002,BOSTON,Northeast,1015,Construction,11/30/2013,10000,Active,0,Standard,1200,GRANTRONIX LIMITED,BANK OF AMERICA NATL ASSOC
6982324003,CHICAGO,Midwest,60434,Food & Beverage Production,12/1/2013,208000,Active,0,Standard,24960,SANTA BARBARA OLD TOWN TROLLEY,MONTECITO BANK & TRUST
6988134006,DALLAS,South,78620,Education & Training Institutions,12/2/2013,62126,Active,0,Standard,7455.12,MELODIA,BANK OF AMERICA NATL ASSOC
6989123009,CHICAGO,Midwest,62762,Manufacturing,5/26/2004,65000,Active,0,Standard,7800,GLORIA LEACOX AND ASSOCIATES,COMERICA BANK
6992584004,NEW YORK,Northeast,10251,Education & Training Institutions,12/3/2013,100000,Active,0,Standard,12000,VIDEO KOREA,HANMI BANK
6993854004,ATLANTA,South,39011,Education & Training Institutions,12/3/2013,135000,Active,0,Standard,16200,TOP 40 VIDEO,BBCN BANK
6994474010,DENVER,West,81415,Agriculture & Farming,12/3/2013,300000,Default,79,Watchlist,36000,BRUCE APPRAISAL LLC,COMERICA BANK
7017704002,NEW YORK,Northeast,13921,Healthcare Services,12/9/2013,50000,Default,150,Critical,6000,SOUTH COAST RENT A CAR,BANK OF AMERICA NATL ASSOC
7042144002,MIAMI,South,34384,Construction,12/16/2013,47752,Default,74,Watchlist,5730.24,COLONIAL FIRST CAPITAL CORPORA,BANK OF AMERICA NATL ASSOC
7046074002,SEATTLE,West,99148,Energy & Utilities,12/17/2013,64000,Active,0,Standard,7680,MARK DOBKOUSKY TRAILERS,BANK OF AMERICA NATL ASSOC
7060144006,SEATTLE,West,98027,Construction,12/22/2013,6000,Default,141,Critical,720,C-RAE REALTY & TAX SERVICES,BANK OF AMERICA NATL ASSOC
7069534001,NEW YORK,Northeast,10343,Construction,12/23/2013,89600,Active,0,Standard,10752,AHOO INC,BANK OF AMERICA NATL ASSOC
7079304006,MIAMI,South,33181,Construction,12/30/2013,112583,Default,138,Critical,13509.96,YOUR NEIGHBORHOOD REAL ESTATE,WELLS FARGO BANK NATL ASSOC
7081354009,PHOENIX,West,86419,Information Technology Services,1/1/2014,450000,Active,0,Standard,54000,SOURCE LIGHTING & GRIP RENTALS,CALIFORNIA BANK & TRUST
7087124000,BOSTON,Northeast,1114,Advertising & Marketing Agencies,1/5/2014,1385000,Active,0,Standard,166200,WINDSOR APARTMENTS LLC (EPC) &,WELLS FARGO BANK NATL ASSOC
7091614008,CHICAGO,Midwest,62815,E-commerce & Online Marketplaces,1/12/2014,999000,Active,0,Standard,119880,FASHION FURNITURE RENTAL,CDC SMALL BUS. FINAN CORP
7094094002,ATLANTA,South,36930,Construction,1/13/2014,44500,Active,0,Standard,5340,MCLEOD CAPITAL CORPORATION,BANK OF AMERICA NATL ASSOC
7094364000,DENVER,West,80602,Construction,1/13/2014,17443,Default,67,Watchlist,2093.16,BELINDA PLANAS,WELLS FARGO BANK NATL ASSOC
7095884005,HOUSTON,South,79556,Agriculture & Farming,1/14/2014,10422,Default,50,Watchlist,1250.64,DAVID D WESTCOTT MAI,CALIFORNIA BANK & TRUST
7097794006,ATLANTA,South,38307,Real Estate Development,1/14/2014,37000,Default,56,Watchlist,4440,USA FUNDING GROUP LLC,BANK OF AMERICA NATL ASSOC
7105284007,DALLAS,South,77098,Construction,1/19/2014,1300000,Active,0,Standard,156000,RE/MAX IN MOTION,BAY AREA EMPLOYMENT DEVEL CO
7107714009,DENVER,West,80143,Education & Training Institutions,1/19/2014,100000,Default,31,Watchlist,12000,MEGA VALUE VIDEO,BANK OF AMERICA NATL ASSOC
7108044000,BOSTON,Northeast,1192,Transportation & Logistics,1/19/2014,150000,Default,149,Critical,18000,RONNIE'S TUXEDOS,MUFG UNION BANK NATL ASSOC
7108164001,MIAMI,South,32522,Agriculture & Farming,1/19/2014,35000,Active,0,Standard,4200,WATSON APPRAISAL SERVICES,CAPITAL ONE NATL ASSOC
7109384010,CHICAGO,Midwest,62186,Information Technology Services,1/19/2014,150000,Active,0,Standard,18000,SUNNYSIDE RENTALS,WESTAMERICA BANK
7119074004,SEATTLE,West,98618,Construction,1/22/2014,589000,Active,0,Standard,70680,PACIFIC WEST ASSET MANAGEMENT,CDC SMALL BUS. FINAN CORP
7119444008,DALLAS,South,77845,Hospitality & Tourism,1/22/2014,18000,Default,42,Watchlist,2160,ROBINSON AND STEINBERG INC,BANK OF AMERICA NATL ASSOC
7125643009,PHOENIX,West,85224,Education & Training Institutions,6/14/2004,25000,Active,0,Standard,3000,VIDEO CITY,WELLS FARGO BANK NATL ASSOC
7131574004,MIAMI,South,33925,Construction,1/28/2014,477000,Active,0,Standard,57240,REALTY CONNEX,AURORA BANK FSB
7136054000,ATLANTA,South,30692,Construction,1/29/2014,17000,Default,156,Critical,2040,HOMEWARD BOUND,BANK OF AMERICA NATL ASSOC
7138074010,SEATTLE,West,98891,Mining & Quarrying,1/29/2014,185000,Active,0,Standard,22200,"NIKMAH LEASING, CORP.",BBCN BANK
7143384003,NEW YORK,Northeast,10981,Pharmaceuticals,1/29/2014,128889,Active,0,Standard,15466.68,FRANNET OF SAN DIEGO,PACIFIC WESTERN BANK
7169023002,NEW YORK,Northeast,14139,Healthcare Services,6/20/2004,250000,Active,0,Standard,30000,ADVANTAGE RENTAL CAR,PACIFIC WESTERN BANK
7182204009,BOSTON,Northeast,2615,Agriculture & Farming,2/11/2014,50000,Active,0,Standard,6000,LW BUSINESS SERVICES,CAPITAL ONE NATL ASSOC
7186303005,HOUSTON,South,79447,Telecommunications,6/22/2004,426000,Active,0,Standard,51120,"DICK MARTIN LEASING, INC.",U.S. BANK NATIONAL ASSOCIATION
7191454005,CHICAGO,Midwest,61495,Construction,2/17/2014,591000,Active,0,Standard,70920,"ALL PROFESSIONAL REALTY, INC.",GREATER SACRAMENTO CERT. DEVEL
7194264002,PHOENIX,West,86020,Education & Training Institutions,2/17/2014,5000,Default,156,Critical,600,PHIL FLIX,BBCN BANK
7194924010,DENVER,West,81255,Information Technology Services,2/17/2014,207000,Active,0,Standard,24840,PETERSEN EVENTS CORP A CALIFOR,CDC SMALL BUS. FINAN CORP
7196184006,NEW YORK,Northeast,11578,Construction,2/18/2014,95500,Default,82,Watchlist,11460,DYMENSION GROUP INC,BANK OF AMERICA NATL ASSOC
7206134007,BOSTON,Northeast,1360,"Professional Services (Legal, Accounting)",2/22/2014,10000,Active,0,Standard,1200,KENOSHA LLC,BANK OF AMERICA NATL ASSOC
7217454004,PHOENIX,West,86346,Construction,2/25/2014,176000,Active,0,Standard,21120,"FEELSLIKEHOME,INC.",CDC SMALL BUS. FINAN CORP
7217684003,PHOENIX,West,86553,Education & Training Institutions,2/25/2014,5000,Active,0,Standard,600,MOUNTAIN TOP VIDEO,BBCN BANK
7223374000,DENVER,West,80294,Manufacturing,2/28/2014,1298000,Active,0,Standard,155760,MEETING SERVICES INC,CDC SMALL BUS. FINAN CORP
7223384003,DALLAS,South,75407,Construction,2/28/2014,517000,Active,0,Standard,62040,REAL FINANCIAL,SBA - EDF ENFORCEMENT ACTION
7224074006,DALLAS,South,78158,Construction,2/28/2014,281643,Active,0,Standard,33797.16,CENTURY 21 COLONIAL,FIRST PRIVATE BANK & TRUST
7228074003,BOSTON,Northeast,2423,Information Technology Services,3/1/2014,25000,Active,0,Standard,3000,SMI SOUND,MUFG UNION BANK NATL ASSOC
7229264003,CHICAGO,Midwest,62582,Construction,3/1/2014,20000,Active,0,Standard,2400,POWERHOUSE VENTURES INCORPORAT,BANK OF AMERICA NATL ASSOC
7241224005,HOUSTON,South,78590,Agriculture & Farming,3/4/2014,312000,Default,132,Critical,37440,TRISHA L CLARK,"READYCAP LENDING, LLC"
7242844005,DENVER,West,80662,Construction,3/4/2014,75000,Active,0,Standard,9000,ATRASH INVESTMENTS INC,PACIFIC WESTERN BANK
7247904009,HOUSTON,South,78139,Construction,3/8/2014,50000,Default,116,Critical,6000,GRAVITY REALTY INC,BANK OF AMERICA NATL ASSOC
7248634002,HOUSTON,South,77243,Mining & Quarrying,3/8/2014,42000,Active,0,Standard,5040,JETS EQUIPMENT RENTAL INC,BANK OF AMERICA NATL ASSOC
7248894010,HOUSTON,South,78948,Textile & Apparel,3/8/2014,460000,Active,0,Standard,55200,KEY HOUSING CONNECTION INC,CALIFORNIA BANK & TRUST
7251554003,PHOENIX,West,85006,Construction,3/9/2014,750000,Active,0,Standard,90000,FIRST AMERICAN REALTY & FINANC,AURORA BANK FSB
7253454001,MIAMI,South,34833,Retail & Wholesale Trade,3/9/2014,100000,Active,0,Standard,12000,UNITY ESCROW INC,BBCN BANK
7255174004,NEW YORK,Northeast,10278,Advertising & Marketing Agencies,3/10/2014,824000,Active,0,Standard,98880,AMP REHEARSAL INC,SBA - EDF ENFORCEMENT ACTION
7262084010,DALLAS,South,76168,Construction,3/11/2014,931000,Active,0,Standard,111720,MEACHEM/OPPENHEIMER INC.,MORTGAGE CAP. DEVEL CORP
7263074009,NEW YORK,Northeast,10471,Construction,3/11/2014,498000,Active,0,Standard,59760,KISHAN T PARMAR,BANCO POPULAR NORTH AMERICA
7267504004,PHOENIX,West,85148,Healthcare Services,3/14/2014,8165,Active,0,Standard,979.8,ASAP RENT A VAN,CITY NATIONAL BANK
7273104009,PHOENIX,West,86113,Construction,3/16/2014,472500,Default,143,Critical,56700,XOCHITL ESCOBEDO,"RABOBANK, NATIONAL ASSOCIATION"
7276524001,DENVER,West,81586,Retail & Wholesale Trade,3/17/2014,50000,Active,0,Standard,6000,7 HEAVENS,BANK OF AMERICA NATL ASSOC
7276654005,NEW YORK,Northeast,14802,Construction,3/17/2014,15000,Active,0,Standard,1800,KS REAL ESTATE,"CITIBANK, N.A."
7277444003,DENVER,West,80554,Oil & Gas,3/17/2014,150000,Active,0,Standard,18000,MADE IN THE SHADE TENT RENTALS,FIRST NORTHERN BANK OF DIXON
7277584010,DALLAS,South,76860,Hospitality & Tourism,3/17/2014,5000,Active,0,Standard,600,B JOLLIVETTE & ASSOCIATES INC,BANK OF AMERICA NATL ASSOC
7281434003,DENVER,West,80833,Mining & Quarrying,3/18/2014,50000,Active,0,Standard,6000,ALOTTA H20 WATER TRUCK SERVICE,CAPITAL ONE NATL ASSOC
7286864002,BOSTON,Northeast,1453,Construction,3/21/2014,27626,Active,0,Standard,3315.12,C SANDIDGE & ASSOCIATES,"CITIBANK, N.A."
7287434004,BOSTON,Northeast,2069,Construction,3/21/2014,175000,Active,0,Standard,21000,CENTURY 21 GATEWAY REALTY,"CAPITAL ACCESS GROUP, INC."
7291514007,BOSTON,Northeast,1779,Telecommunications,3/22/2014,721000,Active,0,Standard,86520,HAROLD KENNETH FRITZ JR,CALIFORNIA STATEWIDE CERT. DEV
7304684001,HOUSTON,South,76159,Real Estate Development,3/25/2014,10000,Active,0,Standard,1200,NORTH STAR ENRICHMENT LLC,BANK OF AMERICA NATL ASSOC
7306684005,DENVER,West,80175,Hospitality & Tourism,3/28/2014,25000,Active,0,Standard,3000,4 SEASONS REALTY OF TEHACHAPI,CAPITAL ONE NATL ASSOC
7310684008,ATLANTA,South,32061,Construction,3/29/2014,216429,Default,78,Watchlist,25971.48,R & J VALLEJO ENTERPRISES,WELLS FARGO BANK NATL ASSOC
7312604010,NEW YORK,Northeast,13130,Education & Training Institutions,3/29/2014,252000,Active,0,Standard,30240,MOVIES & MORE,BBCN BANK
7313324000,BOSTON,Northeast,1368,Construction,3/30/2014,270000,Active,0,Standard,32400,EXECUTIVE CAPITAL FINANCE,BANCO POPULAR NORTH AMERICA
7319124000,DALLAS,South,76574,Construction,3/31/2014,31500,Active,0,Standard,3780,ULRICH & ASSOCIATES,BANK OF AMERICA NATL ASSOC
7321294004,ATLANTA,South,30861,Mining & Quarrying,3/31/2014,700000,Active,0,Standard,84000,SKY LIFT RENTALS,WILSHIRE BANK
7322134004,SEATTLE,West,99359,Construction,3/31/2014,187500,Active,0,Standard,22500,THE WALLACE FAMILY REVOCABLE L,HERITAGE BANK OF COMMERCE
7324554005,MIAMI,South,34323,Food & Beverage Production,4/1/2014,30390,Active,0,Standard,3646.8,A-ACE PARTY RENTS,BANK OF AMERICA NATL ASSOC
7327534005,MIAMI,South,34175,Retail & Wholesale Trade,4/4/2014,371000,Active,0,Standard,44520,FUNDAMERICA FINANCIAL SERVICES,CDC SMALL BUS. FINAN CORP
7327824009,MIAMI,South,33393,E-commerce & Online Marketplaces,4/4/2014,75000,Active,0,Standard,9000,"BTSYSTEMS,INC",PFF BANK & TRUST
7335084001,SEATTLE,West,98681,Mining & Quarrying,4/6/2014,200000,Active,0,Standard,24000,CONTRACTORS EQUIPMENT RENTALS,BANK OF AMERICA NATL ASSOC
7335484003,SEATTLE,West,98405,Construction,4/6/2014,13200,Default,98,Critical,1584,DB REAL ESTATE & MORTGAGES INC,BANK OF AMERICA NATL ASSOC
7348734005,MIAMI,South,33108,Construction,4/11/2014,10000,Default,128,Critical,1200,NEW GENERATION REALTY & LOANS,BANK OF AMERICA NATL ASSOC
7356554010,BOSTON,Northeast,1190,Construction,4/14/2014,10000,Active,0,Standard,1200,KURT D FRANCIS,BANK OF AMERICA NATL ASSOC
7357824010,BOSTON,Northeast,2712,Construction,4/14/2014,140000,Active,0,Standard,16800,GOLD RUN REALTY,UMPQUA BANK
7360674003,DENVER,West,80662,Real Estate Development,4/15/2014,756000,Active,0,Standard,90720,DILBECK REALTORS,CALIFORNIA STATEWIDE CERT. DEV
7384504003,DENVER,West,80554,Construction,4/25/2014,100645,Default,132,Critical,12077.4,SYNERGY REAL ESTATE INVESTMENT,WELLS FARGO BANK NATL ASSOC
7389184002,BOSTON,Northeast,2026,Construction,4/26/2014,1001000,Active,0,Standard,120120,"RIOTV ENTERPRISES, INC.",SBA - EDF ENFORCEMENT ACTION
7394764004,CHICAGO,Midwest,61814,Advertising & Marketing Agencies,4/28/2014,314300,Active,0,Standard,37716,LAD ENTERPRISES INC,UMPQUA BANK
7401724002,MIAMI,South,33947,Construction,5/2/2014,249000,Active,0,Standard,29880,REALTY EXECUTIVES RON ROBERTS,GREATER SACRAMENTO CERT. DEVEL
7408034010,MIAMI,South,33466,Information Technology Services,5/3/2014,100000,Active,0,Standard,12000,CHAN EQUIPMENT INC,FIRST NIAGARA BANK NATL ASSOC
7408914003,NEW YORK,Northeast,11638,Education & Training Institutions,5/3/2014,77377,Active,0,Standard,9285.24,"MEGA CORPORATION GROUP,A CALIF",BANK OF AMERICA NATL ASSOC
7411414007,HOUSTON,South,76680,Real Estate Development,5/4/2014,49950,Default,139,Critical,5994,LOWES SERVICES,BANK OF AMERICA NATL ASSOC
7414164010,HOUSTON,South,78855,Construction,5/5/2014,25000,Default,105,Critical,3000,PETER S SEWELL,BANK OF AMERICA NATL ASSOC
7414784008,SEATTLE,West,98193,Information Technology Services,5/5/2014,50000,Active,0,Standard,6000,GK MAINTENANCE EQUIPMENT,BANK OF AMERICA NATL ASSOC
7416644005,SEATTLE,West,99300,Food & Beverage Production,5/5/2014,40000,Active,0,Standard,4800,"Sterling Monarch, LLC",WELLS FARGO BANK NATL ASSOC
7422024003,PHOENIX,West,86462,Construction,5/9/2014,22000,Default,84,Watchlist,2640,TELLES REALTY,BANK OF AMERICA NATL ASSOC
